ccaa,date,deaths_observed,deaths_expected,deaths_expected_p01,deaths_expected_p99
"Navarra, Comunidad Foral de",2021-05-31,15,13,6,21.38
"Navarra, Comunidad Foral de",2021-06-01,10,14,6,21.38
"Navarra, Comunidad Foral de",2021-06-02,20,13,6,22.38
"Navarra, Comunidad Foral de",2021-06-03,14,14,6,21.76
"Navarra, Comunidad Foral de",2021-06-04,12,15,6,22.38
"Navarra, Comunidad Foral de",2021-06-05,14,15,7.24,22.38
"Navarra, Comunidad Foral de",2021-06-06,9,15,7.24,22.38
"Navarra, Comunidad Foral de",2021-06-07,13,15,7.24,22.38
"Navarra, Comunidad Foral de",2021-06-08,10,14,7.24,22.38
"Navarra, Comunidad Foral de",2021-06-09,20,14,7.24,22
"Navarra, Comunidad Foral de",2021-06-10,19,15,7.24,22
"Navarra, Comunidad Foral de",2021-06-11,14,14,7.24,22
"Navarra, Comunidad Foral de",2021-06-12,11,14,7.24,22
"Navarra, Comunidad Foral de",2021-06-13,9,15,8.62,22
"Navarra, Comunidad Foral de",2021-06-14,12,15,8.62,21.38
"Navarra, Comunidad Foral de",2021-06-15,14,14,7.24,21.38
"Navarra, Comunidad Foral de",2021-06-16,21,14,7.24,22
"Navarra, Comunidad Foral de",2021-06-17,17,14,7.24,22.76
"Navarra, Comunidad Foral de",2021-06-18,16,14,7.24,23.38
"Navarra, Comunidad Foral de",2021-06-19,12,14,6,23.38
"Navarra, Comunidad Foral de",2021-06-20,8,14,6,23.38
"Navarra, Comunidad Foral de",2021-06-21,15,14,6,23.38
"Navarra, Comunidad Foral de",2021-06-22,14,14,6.62,23.38
"Navarra, Comunidad Foral de",2021-06-23,11,14,6.62,23.38
"Navarra, Comunidad Foral de",2021-06-24,20,14,6.62,23
"Navarra, Comunidad Foral de",2021-06-25,13,14,6.62,23
"Navarra, Comunidad Foral de",2021-06-26,16,14,7.62,23
"Navarra, Comunidad Foral de",2021-06-27,10,14,8.62,23
"Navarra, Comunidad Foral de",2021-06-28,7,14,7.48,23
"Navarra, Comunidad Foral de",2021-06-29,16,14,7.48,23
"Navarra, Comunidad Foral de",2021-06-30,13,15,5.62,24.38
"Navarra, Comunidad Foral de",2021-07-01,17,15,5.62,24.38
"Navarra, Comunidad Foral de",2021-07-02,14,15,5.62,25
"Navarra, Comunidad Foral de",2021-07-03,18,15,5.62,25
"Navarra, Comunidad Foral de",2021-07-04,10,15,5.62,25
"Navarra, Comunidad Foral de",2021-07-05,16,15,7.24,25
"Navarra, Comunidad Foral de",2021-07-06,15,15,7.24,25
"Navarra, Comunidad Foral de",2021-07-07,11,14,8,23.76
"Navarra, Comunidad Foral de",2021-07-08,16,14,8,23.76
"Navarra, Comunidad Foral de",2021-07-09,11,14,8,21.76
"Navarra, Comunidad Foral de",2021-07-10,9,14,8,21.76
"Navarra, Comunidad Foral de",2021-07-11,18,14,8,21.14
"Navarra, Comunidad Foral de",2021-07-12,14,13,8,19.38
"Navarra, Comunidad Foral de",2021-07-13,13,13,8,19.38
"Navarra, Comunidad Foral de",2021-07-14,10,13,8,19.38
"Navarra, Comunidad Foral de",2021-07-15,14,12,8,21.52
"Navarra, Comunidad Foral de",2021-07-16,13,13,8,25.14
"Navarra, Comunidad Foral de",2021-07-17,16,13,8,25.14
"Navarra, Comunidad Foral de",2021-07-18,13,14,8,25.14
"Navarra, Comunidad Foral de",2021-07-19,13,14,8,25.14
"Navarra, Comunidad Foral de",2021-07-20,12,15,7.62,25.14
"Navarra, Comunidad Foral de",2021-07-21,11,15,7.62,27.38
"Navarra, Comunidad Foral de",2021-07-22,17,16,7.62,27.38
"Navarra, Comunidad Foral de",2021-07-23,19,15,7.62,26.14
"Navarra, Comunidad Foral de",2021-07-24,13,15,7.62,26.14
"Navarra, Comunidad Foral de",2021-07-25,9,15,7.62,26.14
"Navarra, Comunidad Foral de",2021-07-26,9,15,7.62,26.14
"Navarra, Comunidad Foral de",2021-07-27,13,15,8.62,26.14
"Navarra, Comunidad Foral de",2021-07-28,14,15,9.62,26.14
"Navarra, Comunidad Foral de",2021-07-29,21,15,9.62,24.28
"Navarra, Comunidad Foral de",2021-07-30,16,15,9.62,24.28
"Navarra, Comunidad Foral de",2021-07-31,16,15,9.62,24.28
"Navarra, Comunidad Foral de",2021-08-01,13,15,9.62,24.9
"Navarra, Comunidad Foral de",2021-08-02,15,15,8.24,24.9
"Navarra, Comunidad Foral de",2021-08-03,8,15,8.86,24.9
"Navarra, Comunidad Foral de",2021-08-04,25,15,7.62,22.38
"Navarra, Comunidad Foral de",2021-08-05,24,14,7.62,23
"Navarra, Comunidad Foral de",2021-08-06,21,13,6.62,23
"Navarra, Comunidad Foral de",2021-08-07,23,13,6.62,23
"Navarra, Comunidad Foral de",2021-08-08,14,14,6.62,22.38
"Navarra, Comunidad Foral de",2021-08-09,16,14,7.24,22.38
"Navarra, Comunidad Foral de",2021-08-10,17,14,4.86,23.38
"Navarra, Comunidad Foral de",2021-08-11,9,14,4.86,23.38
"Navarra, Comunidad Foral de",2021-08-12,20,14,4.86,22.76
"Navarra, Comunidad Foral de",2021-08-13,16,14,5.48,22.76
"Navarra, Comunidad Foral de",2021-08-14,14,14,5.48,21.52
"Navarra, Comunidad Foral de",2021-08-15,16,13,5.48,24
"Navarra, Comunidad Foral de",2021-08-16,20,14,5.48,24
"Navarra, Comunidad Foral de",2021-08-17,11,14,8.62,23.38
"Navarra, Comunidad Foral de",2021-08-18,22,14,9,24
"Navarra, Comunidad Foral de",2021-08-19,16,14,7.86,24
"Navarra, Comunidad Foral de",2021-08-20,13,14,6.62,24
"Navarra, Comunidad Foral de",2021-08-21,21,15,6.62,24
"Navarra, Comunidad Foral de",2021-08-22,21,15,6.62,24
"Navarra, Comunidad Foral de",2021-08-23,20,14,4.86,24
"Navarra, Comunidad Foral de",2021-08-24,8,14,4.86,24
"Navarra, Comunidad Foral de",2021-08-25,10,14,4.86,22.38
"Navarra, Comunidad Foral de",2021-08-26,12,14,5.48,21.14
"Navarra, Comunidad Foral de",2021-08-27,22,14,4.86,21
"Navarra, Comunidad Foral de",2021-08-28,18,13,4.86,21
"Navarra, Comunidad Foral de",2021-08-29,15,13,4.86,21
"Navarra, Comunidad Foral de",2021-08-30,14,13,6,22.52
"Navarra, Comunidad Foral de",2021-08-31,21,13,6,22.52
"Navarra, Comunidad Foral de",2021-09-01,13,13,6,22.52
"Navarra, Comunidad Foral de",2021-09-02,14,13,6,22.52
"Navarra, Comunidad Foral de",2021-09-03,17,13,6.62,22.52
"Navarra, Comunidad Foral de",2021-09-04,14,13,6,22.52
"Navarra, Comunidad Foral de",2021-09-05,11,13,6,22.52
"Navarra, Comunidad Foral de",2021-09-06,14,13,6.62,21
"Navarra, Comunidad Foral de",2021-09-07,23,14,6.62,21
"Navarra, Comunidad Foral de",2021-09-08,13,13,7.24,21
"Navarra, Comunidad Foral de",2021-09-09,17,13,7.24,20.38
"Navarra, Comunidad Foral de",2021-09-10,16,13,7.24,21
"Navarra, Comunidad Foral de",2021-09-11,11,13,8,20.38
"Navarra, Comunidad Foral de",2021-09-12,11,14,8,20.38
"Navarra, Comunidad Foral de",2021-09-13,11,12,7.24,19.76
"Navarra, Comunidad Foral de",2021-09-14,17,13,7.24,19.76
"Navarra, Comunidad Foral de",2021-09-15,12,14,7.24,22
"Navarra, Comunidad Foral de",2021-09-16,10,13,7.24,22
"Navarra, Comunidad Foral de",2021-09-17,15,13,7.24,22.38
"Navarra, Comunidad Foral de",2021-09-18,14,13,7.24,22.38
"Navarra, Comunidad Foral de",2021-09-19,6,12,6.62,22.38
"Navarra, Comunidad Foral de",2021-09-20,14,13,7,22.38
"Navarra, Comunidad Foral de",2021-09-21,13,13,7,22.38
"Navarra, Comunidad Foral de",2021-09-22,7,13,7,23
"Navarra, Comunidad Foral de",2021-09-23,19,13,7,23
"Navarra, Comunidad Foral de",2021-09-24,14,14,7,21.76
"Navarra, Comunidad Foral de",2021-09-25,14,14,7,22.38
"Navarra, Comunidad Foral de",2021-09-26,11,14,6.24,22.38
"Navarra, Comunidad Foral de",2021-09-27,8,14,7.48,22.38
"Navarra, Comunidad Foral de",2021-09-28,17,14,6.86,22.38
"Navarra, Comunidad Foral de",2021-09-29,8,14,6.86,21.38
"Navarra, Comunidad Foral de",2021-09-30,14,14,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-01,14,14,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-02,25,14,6.86,22.14
"Navarra, Comunidad Foral de",2021-10-03,11,14,8,22.14
"Navarra, Comunidad Foral de",2021-10-04,12,14,8,24.76
"Navarra, Comunidad Foral de",2021-10-05,12,14,6.62,24.76
"Navarra, Comunidad Foral de",2021-10-06,19,14,6.62,24.76
"Navarra, Comunidad Foral de",2021-10-07,16,14,6.62,22.28
"Navarra, Comunidad Foral de",2021-10-08,10,14,6.62,22.28
"Navarra, Comunidad Foral de",2021-10-09,13,14,6.62,22.28
"Navarra, Comunidad Foral de",2021-10-10,14,14,6.62,22.28
"Navarra, Comunidad Foral de",2021-10-11,16,14,6.62,20
"Navarra, Comunidad Foral de",2021-10-12,17,14,7.62,20.38
"Navarra, Comunidad Foral de",2021-10-13,12,14,7.62,20.38
"Navarra, Comunidad Foral de",2021-10-14,14,13,7.62,20.38
"Navarra, Comunidad Foral de",2021-10-15,15,13,7.62,20.38
"Navarra, Comunidad Foral de",2021-10-16,18,14,7.62,22.9
"Navarra, Comunidad Foral de",2021-10-17,18,14,7.62,22.9
"Navarra, Comunidad Foral de",2021-10-18,14,14,8,22.9
"Navarra, Comunidad Foral de",2021-10-19,22,14,8.62,22.9
"Navarra, Comunidad Foral de",2021-10-20,20,15,8,24.76
"Navarra, Comunidad Foral de",2021-10-21,16,15,8.62,24.76
"Navarra, Comunidad Foral de",2021-10-22,16,15,8.62,24.76
"Navarra, Comunidad Foral de",2021-10-23,13,15,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-24,17,15,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-25,15,15,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-26,17,15,6.86,22.76
"Navarra, Comunidad Foral de",2021-10-27,22,15,7.48,21.38
"Navarra, Comunidad Foral de",2021-10-28,14,15,7.48,22
"Navarra, Comunidad Foral de",2021-10-29,16,15,7.48,22
"Navarra, Comunidad Foral de",2021-10-30,30,14,9,22
"Navarra, Comunidad Foral de",2021-10-31,23,14,7.62,22
"Navarra, Comunidad Foral de",2021-11-01,14,14,7.62,22
"Navarra, Comunidad Foral de",2021-11-02,19,14,7.62,22
"Navarra, Comunidad Foral de",2021-11-03,18,15,7.62,22.38
"Navarra, Comunidad Foral de",2021-11-04,13,14,7.62,23.38
"Navarra, Comunidad Foral de",2021-11-05,12,14,7,23.38
"Navarra, Comunidad Foral de",2021-11-06,9,15,7,24
"Navarra, Comunidad Foral de",2021-11-07,17,15,7,24
"Navarra, Comunidad Foral de",2021-11-08,19,15,7,24
"Navarra, Comunidad Foral de",2021-11-09,18,15,6.24,24
"Navarra, Comunidad Foral de",2021-11-10,15,15,6.24,24
"Navarra, Comunidad Foral de",2021-11-11,16,15,6.24,22.14
"Navarra, Comunidad Foral de",2021-11-12,15,15,6.24,22.14
"Navarra, Comunidad Foral de",2021-11-13,21,15,6.24,21
"Navarra, Comunidad Foral de",2021-11-14,16,15,6.24,21.38
"Navarra, Comunidad Foral de",2021-11-15,11,15,6.24,21.38
"Navarra, Comunidad Foral de",2021-11-16,17,15,7.86,23.14
"Navarra, Comunidad Foral de",2021-11-17,18,15,7.86,23.14
"Navarra, Comunidad Foral de",2021-11-18,22,15,7.86,23.76
"Navarra, Comunidad Foral de",2021-11-19,9,15,7.86,23.76
"Navarra, Comunidad Foral de",2021-11-20,20,15,7.24,23.76
"Navarra, Comunidad Foral de",2021-11-21,14,15,7.24,23.76
"Navarra, Comunidad Foral de",2021-11-22,30,15,7.24,23.76
"Navarra, Comunidad Foral de",2021-11-23,14,15,7.62,21.76
"Navarra, Comunidad Foral de",2021-11-24,14,15,7.62,21.76
"Navarra, Comunidad Foral de",2021-11-25,13,15,7,20.38
País Vasco,2019-11-08,59,59,45.48,73.76
País Vasco,2019-11-09,47,60,45.48,73.76
País Vasco,2019-11-10,51,59,43.62,73.76
País Vasco,2019-11-11,44,61,45.86,73.76
País Vasco,2019-11-12,57,61,45.24,71.76
País Vasco,2019-11-13,60,60,45.24,71
País Vasco,2019-11-14,69,60,43.62,71
País Vasco,2019-11-15,62,59,43,71
País Vasco,2019-11-16,71,60,43,73.66
País Vasco,2019-11-17,52,59,43,78.38
País Vasco,2019-11-18,65,59,43,78.38
País Vasco,2019-11-19,49,59,43,78.38
País Vasco,2019-11-20,57,59,43,78.38
País Vasco,2019-11-21,69,59,42.62,78.38
País Vasco,2019-11-22,74,60,43.24,78.38
País Vasco,2019-11-23,59,59,43.86,76.52
País Vasco,2019-11-24,58,60,45.1,73.14
País Vasco,2019-11-25,66,59,45.1,74.38
País Vasco,2019-11-26,66,60,45.1,73.38
País Vasco,2019-11-27,72,59,45.1,73.38
País Vasco,2019-11-28,72,61,47,73.38
País Vasco,2019-11-29,67,61,47,73.38
País Vasco,2019-11-30,68,60,46.62,75.76
País Vasco,2019-12-01,56,60,46.62,75.76
País Vasco,2019-12-02,48,60,46.62,75.76
País Vasco,2019-12-03,66,60,44.1,75.76
País Vasco,2019-12-04,55,61,44.1,77
País Vasco,2019-12-05,71,60,44.1,77
País Vasco,2019-12-06,59,59,43.48,77
País Vasco,2019-12-07,54,58,43.48,76.38
País Vasco,2019-12-08,61,58,43.48,76.38
País Vasco,2019-12-09,68,59,43.48,77.76
País Vasco,2019-12-10,63,60,45.62,78.38
País Vasco,2019-12-11,62,60,45.62,82.8
País Vasco,2019-12-12,57,61,45.62,82.8
País Vasco,2019-12-13,82,63,47.86,82.8
País Vasco,2019-12-14,54,64,50.62,82.8
País Vasco,2019-12-15,59,64,51.62,82.8
País Vasco,2019-12-16,73,64,51.62,87.76
País Vasco,2019-12-17,66,63,51,87.76
País Vasco,2019-12-18,64,63,50.62,82.66
País Vasco,2019-12-19,77,63,47.72,82.66
País Vasco,2019-12-20,86,63,47.72,88.14
País Vasco,2019-12-21,48,63,47.72,88.14
País Vasco,2019-12-22,63,64,47.72,88.14
País Vasco,2019-12-23,72,64,42.1,86.28
País Vasco,2019-12-24,50,65,42.1,86.28
País Vasco,2019-12-25,68,66,42.1,88.76
País Vasco,2019-12-26,53,68,46.44,88.76
País Vasco,2019-12-27,60,69,46.44,89.14
País Vasco,2019-12-28,69,69,46.44,89.14
País Vasco,2019-12-29,58,69.5,46.56,89.11
País Vasco,2019-12-30,58,70,50.64,89.08
País Vasco,2019-12-31,54,69.5,50.65,89.7
País Vasco,2020-01-01,58,70,50.66,91.34
País Vasco,2020-01-02,53,69,50.67,91.33
País Vasco,2020-01-03,74,68,50.68,90.64
País Vasco,2020-01-04,63,70,52.07,93.86
País Vasco,2020-01-05,67,70.5,49.07,93.86
País Vasco,2020-01-06,63,71,47.69,93.86
País Vasco,2020-01-07,54,71,47.69,93.86
País Vasco,2020-01-08,73,71,47.69,93.86
País Vasco,2020-01-09,68,71,47.69,104
País Vasco,2020-01-10,63,72,47.69,104
País Vasco,2020-01-11,72,72.5,47.69,104
País Vasco,2020-01-12,78,72.5,51.45,104
País Vasco,2020-01-13,68,72,53,108.65
País Vasco,2020-01-14,70,72,53,108.65
País Vasco,2020-01-15,68,72,51.45,108.65
País Vasco,2020-01-16,63,72.5,51.45,108.65
País Vasco,2020-01-17,78,72,51.45,106.58
País Vasco,2020-01-18,72,70.5,51.45,104.51
País Vasco,2020-01-19,67,70.5,51.45,104.51
País Vasco,2020-01-20,57,70.5,51.45,95.93
País Vasco,2020-01-21,69,71,51.45,95.93
País Vasco,2020-01-22,80,70.5,54.38,95.93
País Vasco,2020-01-23,51,69.5,56,98.31
País Vasco,2020-01-24,80,69.5,51.97,98.31
País Vasco,2020-01-25,78,68,51.97,95.55
País Vasco,2020-01-26,60,68,51.97,97.62
País Vasco,2020-01-27,76,68,50.59,97.62
País Vasco,2020-01-28,76,68,49.9,97.62
País Vasco,2020-01-29,74,68,42.69,97.62
País Vasco,2020-01-30,60,68,42.69,89.41
País Vasco,2020-01-31,65,68.5,49.59,88.72
País Vasco,2020-02-01,83,69,46.83,88.72
País Vasco,2020-02-02,74,68,46.83,85
País Vasco,2020-02-03,52,68,46.83,89.96
País Vasco,2020-02-04,61,67,46.83,87.89
País Vasco,2020-02-05,64,67,50.38,88.58
País Vasco,2020-02-06,65,67,50.38,98.24
País Vasco,2020-02-07,62,66,50.38,98.24
País Vasco,2020-02-08,64,66.5,52.38,98.24
País Vasco,2020-02-09,74,66.5,52.38,98.24
País Vasco,2020-02-10,60,66.5,51,94.93
País Vasco,2020-02-11,66,67.5,49.76,94.93
País Vasco,2020-02-12,77,66.5,49.76,94.93
País Vasco,2020-02-13,63,67,49.76,96.48
País Vasco,2020-02-14,64,67,44.83,96.48
País Vasco,2020-02-15,55,67,44.83,96.48
País Vasco,2020-02-16,69,66.5,44.83,96.48
País Vasco,2020-02-17,51,66,44.83,96.48
País Vasco,2020-02-18,56,66,46.21,95.1
País Vasco,2020-02-19,65,65.5,46.21,95.1
País Vasco,2020-02-20,58,64,46.21,86.48
País Vasco,2020-02-21,69,63,49,90.62
País Vasco,2020-02-22,58,63,49,90.62
País Vasco,2020-02-23,54,62,48.38,90.62
País Vasco,2020-02-24,56,63.5,47.69,87.24
País Vasco,2020-02-25,69,62,43.9,87.24
País Vasco,2020-02-26,57,64,39.07,87.24
País Vasco,2020-02-27,66,64,39.07,91.24
País Vasco,2020-02-28,51,64,39.07,89.86
País Vasco,2020-02-29,59,64,39.07,89.86
País Vasco,2020-03-01,53,64,39.07,89.86
País Vasco,2020-03-02,69,62.5,39.07,89.86
País Vasco,2020-03-03,59,62,42.07,91.24
País Vasco,2020-03-04,63,61,45.07,91.24
País Vasco,2020-03-05,61,61.5,45.07,90
País Vasco,2020-03-06,58,62.5,45.69,90
País Vasco,2020-03-07,65,63,45.69,90
País Vasco,2020-03-08,64,63.5,45.69,90
País Vasco,2020-03-09,80,63,46.38,90
País Vasco,2020-03-10,59,65,46.38,85.86
País Vasco,2020-03-11,56,63,45,82.62
País Vasco,2020-03-12,76,63,45,82.62
País Vasco,2020-03-13,84,62,44.07,79.86
País Vasco,2020-03-14,60,62,42,79.86
País Vasco,2020-03-15,71,61.5,42,81.93
País Vasco,2020-03-16,71,62,42,81.93
País Vasco,2020-03-17,70,62,42,78.93
País Vasco,2020-03-18,89,62.5,42,88.86
País Vasco,2020-03-19,72,62,42,88.86
País Vasco,2020-03-20,81,61,44.07,88.86
País Vasco,2020-03-21,91,60,44.69,88.86
País Vasco,2020-03-22,83,60,44.69,88.86
País Vasco,2020-03-23,85,59,44.69,88.86
País Vasco,2020-03-24,90,59,44.69,88.86
País Vasco,2020-03-25,124,59,44.69,78.93
País Vasco,2020-03-26,97,59,44.69,78.93
País Vasco,2020-03-27,114,59,44.69,78.93
País Vasco,2020-03-28,121,59,47,77.55
País Vasco,2020-03-29,116,59,47,77.55
País Vasco,2020-03-30,99,60,47,83.17
País Vasco,2020-03-31,129,59.5,47,79.72
País Vasco,2020-04-01,116,59,47,79.72
País Vasco,2020-04-02,111,59,47,79.72
País Vasco,2020-04-03,135,59,45.76,78.34
País Vasco,2020-04-04,121,59,45.76,81.1
País Vasco,2020-04-05,124,60,47.14,81.1
País Vasco,2020-04-06,117,59,42.69,77.31
País Vasco,2020-04-07,121,59,42.69,77.31
País Vasco,2020-04-08,113,59,42.69,78
País Vasco,2020-04-09,119,58,42.69,78
País Vasco,2020-04-10,89,58,44.07,78
País Vasco,2020-04-11,119,58,41.38,77.31
País Vasco,2020-04-12,89,57,41.38,75.93
País Vasco,2020-04-13,99,56,42.07,77.31
País Vasco,2020-04-14,89,56,42.07,77.31
País Vasco,2020-04-15,93,56,42.07,75.62
País Vasco,2020-04-16,95,56,42.07,75.62
País Vasco,2020-04-17,100,56.5,42.07,75.62
País Vasco,2020-04-18,88,56.5,44.38,75.62
País Vasco,2020-04-19,63,57.5,44.38,75.62
País Vasco,2020-04-20,60,58,45.69,73.62
País Vasco,2020-04-21,84,57.5,46.69,73.62
País Vasco,2020-04-22,75,58,46.69,72.24
País Vasco,2020-04-23,62,55,44.76,75.62
País Vasco,2020-04-24,57,55,45.45,75.62
País Vasco,2020-04-25,68,55.5,40.45,72.86
País Vasco,2020-04-26,69,54,40.45,72.86
País Vasco,2020-04-27,66,56,40.45,72.86
País Vasco,2020-04-28,64,53.5,40.45,72.86
País Vasco,2020-04-29,56,53,40.45,74.24
País Vasco,2020-04-30,58,55,41.83,70.93
País Vasco,2020-05-01,62,54,41.83,72.31
País Vasco,2020-05-02,56,53,43.69,72.31
País Vasco,2020-05-03,46,53,41.14,72.31
País Vasco,2020-05-04,58,52.5,41.14,72.31
País Vasco,2020-05-05,69,54.5,41.14,72.31
País Vasco,2020-05-06,57,56,41.14,72
País Vasco,2020-05-07,58,55.5,41.14,72
País Vasco,2020-05-08,64,55.5,39.07,71.31
País Vasco,2020-05-09,61,56,38.38,71.31
País Vasco,2020-05-10,49,55.5,38.69,72.31
País Vasco,2020-05-11,56,56,38.69,73.62
País Vasco,2020-05-12,53,56,38.69,73.62
País Vasco,2020-05-13,54,55,38.69,73.62
País Vasco,2020-05-14,59,55,38.69,73.62
País Vasco,2020-05-15,57,55,38.69,73.62
País Vasco,2020-05-16,52,55.5,41.45,73.62
País Vasco,2020-05-17,41,56,42.07,72.24
País Vasco,2020-05-18,49,56.5,42.07,73.48
País Vasco,2020-05-19,60,55,42.07,73.48
País Vasco,2020-05-20,59,57,38.45,79
País Vasco,2020-05-21,53,57,38.45,79
País Vasco,2020-05-22,56,57,38.45,79
País Vasco,2020-05-23,58,56.5,38.45,79
País Vasco,2020-05-24,53,56,39.83,79
País Vasco,2020-05-25,44,55.5,39.83,72.1
País Vasco,2020-05-26,56,55.5,39.83,72.1
País Vasco,2020-05-27,68,56,42,69
País Vasco,2020-05-28,59,54,41.69,69
País Vasco,2020-05-29,61,55,41,69
País Vasco,2020-05-30,60,55.5,41,69
País Vasco,2020-05-31,47,54,41,69
País Vasco,2020-06-01,51,54.5,41,69
País Vasco,2020-06-02,74,54,37.59,69
País Vasco,2020-06-03,61,53,37.59,70.55
País Vasco,2020-06-04,62,53.5,37.59,68.48
País Vasco,2020-06-05,60,53,37.59,68.48
País Vasco,2020-06-06,40,52,32.07,68.48
País Vasco,2020-06-07,36,52,32.07,68.48
País Vasco,2020-06-08,51,52,32.07,68.48
País Vasco,2020-06-09,40,53,37.83,69.17
País Vasco,2020-06-10,55,53,36.45,64.24
País Vasco,2020-06-11,58,53,36.45,64.93
País Vasco,2020-06-12,42,53,36.45,64.93
País Vasco,2020-06-13,41,55,39.38,64.93
País Vasco,2020-06-14,41,55,39.38,64.93
País Vasco,2020-06-15,50,55,38.69,67.62
País Vasco,2020-06-16,59,52,36.76,69
País Vasco,2020-06-17,41,52,37.45,69
País Vasco,2020-06-18,54,52,37.45,69
País Vasco,2020-06-19,42,52,37.45,69
País Vasco,2020-06-20,51,52,37.45,69
País Vasco,2020-06-21,41,52,37.45,69
País Vasco,2020-06-22,63,53.5,37.45,66.93
País Vasco,2020-06-23,57,54,39,66
País Vasco,2020-06-24,63,54,39,67.24
País Vasco,2020-06-25,51,55,39,67.24
País Vasco,2020-06-26,57,55,39,65.86
País Vasco,2020-06-27,48,55,40,65.86
País Vasco,2020-06-28,45,55.5,40,65.86
País Vasco,2020-06-29,46,56,40,67.93
País Vasco,2020-06-30,51,55,40,71.24
País Vasco,2020-07-01,60,53.5,40,69.17
País Vasco,2020-07-02,50,53,40,74.31
País Vasco,2020-07-03,50,52,40.69,74.31
País Vasco,2020-07-04,46,53,40.69,74.31
País Vasco,2020-07-05,51,54,40.69,74.31
País Vasco,2020-07-06,43,54,41.38,74.31
País Vasco,2020-07-07,43,54,41.38,72.24
País Vasco,2020-07-08,46,54,38.14,72.24
País Vasco,2020-07-09,46,53.5,38.14,69.62
País Vasco,2020-07-10,45,53.5,38.14,68.31
País Vasco,2020-07-11,68,53,38.14,70.48
País Vasco,2020-07-12,44,53,40.21,70.48
País Vasco,2020-07-13,40,52.5,38.14,75.31
País Vasco,2020-07-14,52,53,38.14,75.31
País Vasco,2020-07-15,63,54,40.69,75.31
País Vasco,2020-07-16,54,54,40.69,75.31
País Vasco,2020-07-17,46,52.5,40.69,75.31
País Vasco,2020-07-18,56,52.5,40.69,73.62
País Vasco,2020-07-19,47,52.5,40.69,73.62
País Vasco,2020-07-20,53,54,39.76,71.62
País Vasco,2020-07-21,48,52,37.69,71.62
País Vasco,2020-07-22,60,52,37.69,71.31
País Vasco,2020-07-23,59,51,36.07,69.93
País Vasco,2020-07-24,65,51.5,36.07,69.93
País Vasco,2020-07-25,62,51.5,36.07,69.93
País Vasco,2020-07-26,51,51.5,36.07,69.93
País Vasco,2020-07-27,59,51.5,36.76,67.86
País Vasco,2020-07-28,52,52,37.45,67.86
País Vasco,2020-07-29,58,52,38.83,66
País Vasco,2020-07-30,56,53,43.38,66
País Vasco,2020-07-31,53,53,41.07,66
País Vasco,2020-08-01,68,53,38.38,67.24
País Vasco,2020-08-02,56,53,38.38,67.24
País Vasco,2020-08-03,57,53,38.38,67.24
País Vasco,2020-08-04,47,53,38.38,67.24
País Vasco,2020-08-05,70,53,38.38,67.24
País Vasco,2020-08-06,51,53,35.76,67.24
País Vasco,2020-08-07,60,53,35.76,67.24
País Vasco,2020-08-08,65,53.5,35.76,66
País Vasco,2020-08-09,53,52.5,35.76,66.62
País Vasco,2020-08-10,54,50.5,35.76,66.62
País Vasco,2020-08-11,67,51,35.76,66.62
País Vasco,2020-08-12,62,50.5,32.38,66.62
País Vasco,2020-08-13,69,51,35.14,65.93
País Vasco,2020-08-14,54,50.5,35.14,69.31
País Vasco,2020-08-15,61,51,35.14,69.31
País Vasco,2020-08-16,51,51,35.14,69.31
País Vasco,2020-08-17,59,52,31,70
País Vasco,2020-08-18,57,51.5,31,70
País Vasco,2020-08-19,69,52.5,35.14,70
País Vasco,2020-08-20,57,51.5,35.14,70
País Vasco,2020-08-21,67,52,33.07,69.31
País Vasco,2020-08-22,51,51,33.07,69.31
País Vasco,2020-08-23,55,51.5,32.38,70
País Vasco,2020-08-24,52,51.5,33.69,71.86
País Vasco,2020-08-25,61,52,33.69,71.86
